ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30
DOV,Dover Corp.,2017,7,20,Dover Corp._20170720,-4.789143373553695,-4.9904063526802815,-4.723063968054526,-4.79917101023363,-4.890030583046098,-4.965499837053631,-4.988479455179468,-4.985298886110844,-4.634268459927965,-4.677581824426326,-4.711242045451599,-4.718833860141254,-4.749273654519596,-4.65316853668146,-4.66754997295329,-4.690276769078392,-4.703056211047364,-4.729492901517481,-4.671322937870888,-4.693732061547208,-4.715504581638121,-4.695854474537961,-4.712280494871775,-4.728485497048532,-4.712877230652867,-4.708114390243313,-4.725985794752262,-4.721888488933601,-4.738727395254596,-5.417067584224218,-5.567942540995053,-5.61284998796998,-5.131644736879023,-4.947615581199648,-4.984827464849659,-5.049427289591097,-5.016499734889251,-5.057446990533969,-5.022269675711546,-4.809438685511994,-4.757427583188728,-4.722558743850586,-4.719137768825623,-4.6896729428850685,-4.717647183122488,-4.737456473583532,-4.759080670641591,-4.3427346994122145,-4.267777137259079,-4.291037135597636,-4.309791524251367,-4.327549065730692,-4.296214226422404,-4.311371268542424,-4.329178761580683,-4.3427394444668,-4.35376176425911,-4.304356241108579
SWKS,Skyworks Solutions,2017,7,20,Skyworks Solutions_20170720,-5.0055121407526135,-4.789500504643772,-4.704075398327921,-4.808703644742726,-4.7794092202121305,-4.826578001643889,-4.889691240062586,-4.921089417060465,-4.651220926621632,-4.583070744384472,-4.44969909030388,-4.484452674536197,-4.5204993958150705,-4.36880055661838,-4.334604121705596,-4.2710890620683575,-4.297346024726602,-4.323856595516993,-4.203311708923634,-4.227135822320824,-4.240786050797913,-4.2128071940311616,-4.233938543696258,-4.25433920025076,-4.272883863198252,-4.280973372538663,-4.289166533506363,-4.249495512014746,-4.249170358023628,-5.289694493855818,-4.718345523028842,-4.781035327364292,-4.874699334699696,-4.95504696756634,-5.031142548390345,-5.07506739322236,-4.949475726451281,-4.970482023595023,-4.838233956763089,-4.74235377888092,-4.736203871238726,-4.472276469165994,-4.506770954569485,-4.2485161469808235,-4.151574961325848,-4.168984721382227,-4.195679384582268,-4.201756993953226,-4.170783483052639,-4.1556372739550484,-4.175309316769844,-4.1956386764232745,-4.167709426308283,-4.1790937471655765,-4.126891917537798,-4.0648809566583015,-4.068254096941997,-4.070518720918363
EBAY,eBay Inc.,2017,7,20,eBay Inc._20170720,-5.39832599288083,-5.17052962643153,-4.349322703294631,-4.221559147040453,-4.312353464275719,-4.3893941300676405,-4.412294139314912,-4.465228719485709,-4.517088810737316,-4.563947766366674,-4.500920723856499,-4.51468346254586,-4.540957213387951,-4.384944886733999,-4.410775556865262,-4.428840271227685,-4.453371728110321,-4.473439075093377,-4.472810707747807,-4.4969614464825804,-4.492771922182161,-4.447995843270597,-4.4653508189802285,-4.484967760890289,-4.5029863309319484,-4.515786618224879,-4.50715991112792,-4.490472500400137,-4.483240278986331,-4.936697045140554,-5.134481440687282,-4.7607303174840085,-4.771224817287194,-4.58006347776625,-4.643395701271572,-4.569753041355,-4.6194983404887004,-4.352354554677726,-4.397188847887457,-4.378271065046582,-4.407159209606974,-4.2816465605438765,-4.305467830143177,-4.3232679737361694,-4.307224531506898,-4.319902068678595,-4.346615919815932,-4.371455179557066,-4.3951213765459665,-4.334609468771881,-4.348995009036464,-4.340679715492573,-4.360650459828453,-4.375947787411741,-4.322075478930336,-4.226510119410685,-4.237082680380076,-4.250012057562242
shw,Sherwin-Williams,2017,7,20,Sherwin-Williams_20170720,-5.907236083138846,-6.106755798384737,-5.736805116117361,-5.056343298458059,-5.072020642121784,-4.969267436276886,-5.004221106030619,-5.0345299159940975,-5.062633291651138,-5.0428859087143465,-5.081973911792663,-5.119146756585785,-4.9979687376356985,-4.990591002228099,-5.016208590980824,-4.825196510942984,-4.79147242933133,-4.794183091767389,-4.790438006776953,-4.8143669467020525,-4.829491255405856,-4.597138195099663,-4.604500519122186,-4.624696034986349,-4.6146960883077135,-4.633529695547399,-4.605956675063685,-4.579665772161624,-4.592834349665491,-5.553256787333893,-5.331076073349309,-5.472490138701123,-5.437332095693298,-5.4103995928258,-5.485317965876045,-5.51117307805183,-5.528360223781743,-5.456840691513528,-5.349543595168835,-5.3522176810651185,-5.318048885543863,-4.835798964731823,-4.835618580776242,-4.864534302745327,-4.882128127312238,-4.89266373884905,-4.916471681366779,-4.914443119627672,-4.9362638252255735,-4.8337723554291,-4.8507786272836855,-4.865478960757679,-4.8838937655962384,-4.837407464854068,-4.79089972175537,-4.720758790677782,-4.689576346692415,-4.7056258147621435
SLB,Schlumberger Ltd.,2017,7,21,Schlumberger Ltd._20170721,-5.246086173238607,-5.364400786922984,-5.155141733445889,-5.187328923264603,-5.2430971040639385,-5.318356618281908,-5.353956575266807,-4.934016818999906,-4.849583383176916,-4.733014121234186,-4.654934322477336,-4.694274433436924,-4.638334756096716,-4.6576587158808325,-4.682658865402436,-4.702506763394678,-4.714779013372247,-4.719681337927583,-4.728398055856253,-4.750700763544191,-4.75434831469105,-4.776540528316588,-4.795678208062987,-4.727304483054018,-4.740455161608821,-4.757723261083082,-4.7759066094098666,-4.790348273635552,-4.795734519337025,-4.371411910579593,-4.3571177285504055,-4.499619557581065,-4.593486013967455,-4.575571546423204,-4.621828466861131,-4.678180492076679,-4.7364965622233255,-4.7784959003318725,-4.738874643848075,-4.599198220912866,-4.539399153827112,-4.566689294974666,-4.601177104882415,-4.62962146627464,-4.631913381913823,-4.65969072470159,-4.670008867143076,-4.693293586150482,-4.611709259154937,-4.549920319163979,-4.564410305253584,-4.517465759362072,-4.512976073877158,-4.4920699514063696,-4.510446803991266,-4.526120144000926,-4.480503310869005,-4.494654200455441
RF,Regions Financial Corp.,2017,7,21,Regions Financial Corp._20170721,-7.780662601862887,-4.7102345188780195,-4.7353793870589636,-4.8178389663482015,-4.896911863430153,-4.969630099410477,-5.0056058525573945,-5.06421439659312,-5.109370532291758,-5.053955677105233,-5.075369984845495,-4.916464836953064,-4.590483731962175,-4.543939662922393,-4.429209485463338,-4.456222031985429,-4.461474239754184,-4.378999060035467,-4.399288151089168,-4.423556153756748,-4.413286225672051,-4.432097038048458,-4.440335237211894,-4.460673882290256,-4.4607706047457985,-4.467717550864982,-4.4814110003541705,-4.48764598469398,-4.494648088112514,-5.769427294221174,-5.841953548622834,-5.27600345828137,-5.352139520940635,-4.755638294342981,-4.813599436137701,-4.8632574768563055,-4.8680654975098765,-4.918798990604941,-4.9296248582206506,-4.971744641749732,-4.771686716168277,-4.808678874701017,-4.332127919280868,-4.359319133601893,-4.341652563756196,-4.351358370717343,-4.3037415743969705,-4.314679679435741,-4.272889017695893,-4.266752109857667,-4.277500445989024,-4.297979585112974,-4.313518113602103,-4.329297208610641,-4.346119171394508,-4.363509816838492,-4.311383793386832,-4.243451602717446
CDNS,Cadence Design Systems,2017,7,24,Cadence Design Systems_20170724,-4.1987194694003795,-3.8822092848636647,-3.9454912849683943,-3.9875238900406154,-4.025151235375518,-3.9691545804177113,-4.035902552059821,-4.091304713513117,-4.132064820220025,-4.179715791644059,-4.202053616650348,-4.210819616918903,-4.2474501828789615,-4.242865052210171,-4.274543034769018,-4.300586571055693,-4.253210494493998,-4.280241296430968,-4.3054818598536055,-4.317779790441255,-4.336214652321096,-4.35185822421861,-4.371779687515346,-4.385855045800113,-4.405411568482324,-4.414761702229049,-4.382553318089912,-4.3601064754246295,-4.354290944285665,-6.383895542419425,-4.679548834550694,-4.8212601859203685,-4.922934648165028,-4.948661519471532,-4.886479253938806,-4.731929089869338,-4.777577282825337,-4.8226054233340205,-4.828637439482463,-4.860400239086091,-4.898274428390434,-4.7791945266045115,-4.812401076834481,-4.654670326547853,-4.652193803654618,-4.5711341373032095,-4.598167621029031,-4.6230774288159475,-4.647327045847906,-4.666125750384596,-4.6790637679530604,-4.699875411963549,-4.720282482056387,-4.7296635147714845,-4.7470586471493705,-4.760857524322876,-4.728544807507064,-4.662205573392057
KMB,Kimberly-Clark,2017,7,25,Kimberly-Clark_20170725,-4.026148189305647,-4.15377128228562,-4.232927358304028,-4.307597416786348,-4.396848405734392,-4.451056417760252,-4.517730539686497,-4.5685628299218735,-4.616938208243358,-4.657273111639131,-4.698501275890759,-4.737912374766405,-4.719753387041309,-4.73874055402376,-4.7692096671854385,-4.799296268893683,-4.812524119896889,-4.784573771478562,-4.809686176403903,-4.834014983966059,-4.8254079002332375,-4.836732030407747,-4.836859246620349,-4.857051754568978,-4.876660941812554,-4.871403214225818,-4.889565946778968,-4.905846383795544,-4.8071191616393065,-4.405316913878881,-4.601575463413276,-4.719267592669455,-4.8304912211291375,-4.911290397097046,-4.945400781000827,-4.964909329684752,-4.9564147653219806,-4.952654071571854,-4.984647331003474,-5.0022365874837575,-4.860803653478811,-4.884806079332955,-4.9151254254552335,-4.939855554018547,-4.834477398941675,-4.856715919190613,-4.823459550381612,-4.786277574831204,-4.79203810603656,-4.81353297961239,-4.824944760446998,-4.8397279041751915,-4.718656716165817,-4.736525513649618,-4.748086605483407,-4.7448233534412685,-4.754760598052674,-4.771048176144351
MMM,3M Company,2017,7,25,3M Company_20170725,-5.664982019306108,-5.734983063150697,-5.5135604659845265,-5.347980422149768,-5.277819240899142,-5.270871727823272,-5.266967064768805,-5.253417799356439,-5.168965164021478,-5.202010972258879,-5.219501648543216,-5.2385080012864895,-5.253385313273263,-5.271148339040082,-5.30223453375958,-5.118875528383341,-5.066867284326972,-5.084176873583348,-5.103663717330492,-5.073796451112642,-5.088816133488474,-5.110630363340841,-5.13156976073817,-5.150892672626106,-5.165884853072841,-5.182406845393898,-5.187423338098238,-5.111559533476532,-5.11790103608684,-8.147819084658979,-5.6516597434966656,-5.447480387018541,-5.558828623954679,-5.642496153727295,-5.6111906046501145,-5.677637326348102,-5.471259622938535,-5.477871007201626,-5.475007902417055,-5.404084639298371,-5.30738625046611,-5.3441662454939936,-5.2966697934948685,-5.327577906440348,-5.163366623374649,-5.177467606290136,-5.074785359750313,-5.10008959066502,-5.114974721245009,-5.13423670443637,-5.154556652537666,-5.175553259492687,-5.195052155067413,-5.157632936520383,-5.154698808844323,-5.163119192213522,-5.147075010439671,-5.162476284561643
JNPR,Juniper Networks,2017,7,25,Juniper Networks_20170725,-3.602550041713978,-3.5890219427737806,-3.595472918965695,-3.6108424128610177,-3.6920280438370177,-3.747506481823057,-3.8142363659301095,-3.854525410842773,-3.9047444223213215,-3.9444079122857003,-3.915201103679314,-3.9517551685085817,-3.930754949558029,-3.9580716890942247,-3.975132249657418,-3.9827978215135245,-4.008895270457513,-4.034292785142223,-4.026324654971318,-4.049055635869815,-4.067273936248899,-4.085369571953634,-4.1059203938552695,-4.1263266497034286,-4.130170775209288,-4.146401592698652,-4.1645404210007415,-4.1644440569914885,-4.1655703802133015,-5.781605399154215,-5.294502147801205,-4.777815612780025,-4.657284695625546,-4.745336892650569,-4.795995126068753,-4.843888120754833,-4.902216743658345,-4.9373655116021595,-4.603634158893336,-4.497109973642488,-4.438332306110731,-4.437702535431571,-4.451572903692019,-4.483259808235192,-4.457308350313006,-4.4796120719840475,-4.490122592021722,-4.5002894495079575,-4.520690201565448,-4.477788922124752,-4.499252108389907,-4.481684419596796,-4.455449910316535,-4.466596200049729,-4.482796316844833,-4.458538309181387,-4.459652215604215,-4.468767312424491
PCAR,PACCAR Inc.,2017,7,25,PACCAR Inc._20170725,-6.060006690128027,-5.947040327920256,-5.652139806021067,-4.760496346115199,-4.7372069508633565,-4.787704721123441,-4.655602876783972,-4.714408586588727,-4.715181182816786,-4.717823894102604,-4.4641844598111495,-4.503117013850671,-4.483065284498061,-4.5166216078364725,-4.54597753409731,-4.511914185073091,-4.5393491805700235,-4.550179312849703,-4.469430926655735,-4.491014827970661,-4.51427283653892,-4.529917340226612,-4.537202896401477,-4.5234279296411835,-4.5029627955486085,-4.518022034137191,-4.530795978445852,-4.5403238621005215,-4.557188354026112,-7.891917231684912,-6.260019695069289,-6.304567952724851,-6.40118582259403,-5.625881099814924,-5.601536210968903,-5.5406063488122586,-5.594877320228207,-5.646906877244844,-5.3458603501567366,-5.357806185505892,-5.253785409016332,-5.125502943077434,-5.034934779970374,-5.021050493554631,-5.038709403349572,-4.5431932579587455,-4.539960180301169,-4.557573789654222,-4.564990713182926,-4.583674700030967,-4.499615945822201,-4.446290495522788,-4.465537995959913,-4.485037454481763,-4.464767274327165,-4.470075883940512,-4.482326316045332,-4.494089926253577
STX,Seagate Technology,2017,7,25,Seagate Technology_20170725,-4.113331281915873,-4.2448012075984085,-4.244331977449084,-4.2670304693307965,-4.358131061760736,-4.430470961286755,-4.482495009678464,-4.541246434891222,-4.4966034968645845,-4.499975263093479,-4.298324524291127,-4.200582648498134,-4.221753646392364,-4.248737477776706,-4.271380925482812,-4.191446469697297,-4.219756194742058,-4.242562789617485,-4.174914062564905,-4.069462120865935,-4.091812728473114,-4.1057565464789185,-4.1191606225510515,-4.139523547330526,-4.1581389178455685,-4.176394877130218,-4.186523291552156,-4.135846610596203,-4.152638125081919,-8.316646114831547,-8.333780326257013,-5.923390741467233,-5.222698969691723,-4.921979775560503,-4.391561580625208,-4.039163431065564,-3.9972975220671816,-4.045549354519575,-4.092950745717276,-4.076596925487346,-3.8620422578855194,-3.8918978914099918,-3.9230491846356808,-3.952426510963459,-3.902035748804026,-3.910487969277479,-3.697732079785939,-3.7228773697188773,-3.732858020149816,-3.7515698612561015,-3.762600330116936,-3.7718086351527234,-3.7866025356920336,-3.7993044198504538,-3.816546591142147,-3.8238593658934623,-3.8353398015423816,-3.839764615179564
CAT,Caterpillar Inc.,2017,7,25,Caterpillar Inc._20170725,-4.804062907232333,-5.000069199350782,-5.143901838267621,-5.154077425926869,-5.230794389202829,-5.218456022376128,-5.160076299261323,-5.200519571516266,-5.24051133222942,-5.287741149686672,-5.183557273580402,-5.2202595026436835,-5.1715624054258384,-5.2060582225380525,-5.216433774138436,-5.1812211019986485,-5.161421874699207,-5.183381626589544,-4.963765548546316,-4.943218233309689,-4.966468334415938,-4.978285193912615,-4.99623567775343,-4.989725247830371,-4.946135565885713,-4.964144706352304,-4.97033760415641,-4.987523374830631,-4.953076136858293,-4.522710032205891,-4.622948290217484,-4.719062859646403,-4.681062656415992,-4.772084273094208,-4.84326710360136,-4.8838045739394005,-4.901874551498128,-4.946771245211207,-4.9456476342231905,-4.985523224711678,-4.934158041642337,-4.961407333464376,-4.9727680464030115,-4.8566553503211685,-4.844249064686685,-4.680994093112538,-4.698031528562748,-4.723361851115981,-4.74773309930588,-4.7705259198700665,-4.50639402872509,-4.523381433760815,-4.54333152814987,-4.543791219893938,-4.526330556842113,-4.52518153368595,-4.5402097321561605,-4.557133265899279
Amgn,Amgen Inc.,2017,7,25,Amgen Inc._20170725,-5.748160508913647,-4.003144216192191,-4.099688785675004,-4.195559782831595,-4.2554734988875165,-4.326005999230917,-4.388648602045406,-4.418739551866704,-4.470895565946564,-4.515045593955342,-4.414719991970463,-4.440500667355591,-4.399184365388506,-4.433525476313125,-4.437123828057462,-4.403521917266287,-4.431971015294948,-4.44385764392221,-4.431490537486133,-4.4536872100273515,-4.465057227434951,-4.487036773353037,-4.475208242839776,-4.492607905006134,-4.497469751025824,-4.430939525281539,-4.445169974021698,-4.448058337788617,-4.453502734670793,-9.001038201816835,-6.257569281496018,-5.771165796795652,-5.7045658607286045,-5.748286463351136,-5.48851464140363,-5.459774558837284,-5.424511334808762,-5.470412816215574,-5.517301588437415,-5.4571648865908875,-5.033579890497337,-5.04599865437737,-5.08049290297469,-5.089357608433777,-5.026177802867938,-4.904208417123512,-4.7761162166061775,-4.794525847245118,-4.784960603671856,-4.760247432916747,-4.592926764435969,-4.611706465302984,-4.601251300047415,-4.581224838359127,-4.583301980014968,-4.601424446298222,-4.612379945727034,-4.628833099220447
UTX,United Technologies,2017,7,25,United Technologies_20170725,-9.225401784998182,-5.493340140653518,-5.614390714653652,-5.481587211131707,-5.000115108371429,-5.018227439982847,-5.076877378206467,-4.609234049499686,-4.6613387532509885,-4.687610654363229,-4.730240231597542,-4.7637492518057565,-4.791083321436232,-4.793875729615476,-4.582420602982873,-4.551201877555521,-4.576551216937641,-4.603574486694487,-4.621788647789295,-4.604835097571962,-4.586833099481591,-4.609033526056608,-4.6270959941222785,-4.481284533956335,-4.49172602606441,-4.510457107898037,-4.496021956464972,-4.197194312541907,-4.203694194488554,-5.166558003457764,-5.121765143389932,-5.223959877157951,-5.258034534833484,-5.330675240247428,-5.378755665097311,-5.370411764394494,-5.419612634215657,-5.428045957401189,-5.445994856884719,-5.4256946044014684,-5.347854304648532,-5.3378703428092695,-5.3712779061503655,-5.388808470890367,-5.341725479573303,-5.31157774613061,-5.328919672577592,-5.342304467086088,-5.366698791229793,-5.380255983110187,-5.400326589993711,-5.4100893358200475,-5.315918239285498,-5.325588852405347,-5.322125668555394,-5.338886278834537,-5.356173488815696,-5.335417464134426
