ticker,name,year,month,day,text_file_name,future_Single_1,future_Single_2,future_Single_3,future_Single_4,future_Single_5,future_Single_6,future_Single_7,future_Single_8,future_Single_9,future_Single_10,future_Single_11,future_Single_12,future_Single_13,future_Single_14,future_Single_15,future_Single_16,future_Single_17,future_Single_18,future_Single_19,future_Single_20,future_Single_21,future_Single_22,future_Single_23,future_Single_24,future_Single_25,future_Single_26,future_Single_27,future_Single_28,future_Single_29,future_Single_30
MGM,MGM Resorts International,2017,7,27,MGM Resorts International_20170727,-4.894542327,-5.061426351000001,-4.14829871,-4.322441249,-4.332601304,-4.921557191000001,-6.118411308,-4.632527325,-6.264983735,-3.469874213,-5.943782617999999,-4.336968371,-3.9444929510000004,-4.690721241,-3.67934239,-5.027501896,-4.34087848,-4.15087862,-4.726122226,-4.913932266000001,-4.724538694,-5.426550132000001,-4.505834296000001,-5.992713204,-3.6438340989999998,-4.881556427,-6.162024914,-3.962769572,-5.033700152,-3.9848399760000004
xel,Xcel Energy Inc,2017,7,27,Xcel Energy Inc_20170727,-4.557206466,-5.750629764,-5.203789931,-5.828330256,-4.781412799,-5.8396476779999995,-5.340326246,-5.302446011000001,-5.652308317999999,-4.871080932,-4.682963751,-5.302290441999999,-5.084083664,-5.4469577110000005,-5.199956558,-4.993737062,-5.452463457,-6.421796294,-5.321591439,-7.811647126,-7.811242054,-5.671276603,-7.121937497,-7.8134495070000005,-7.813045164,-5.868012212999999,-5.137031939,-6.312972202999999,-5.011858213,-4.98863137
BWA,BorgWarner,2017,7,27,BorgWarner_20170727,-6.057798013999999,-5.62021659,-3.93890569,-4.964351455,-5.141248877,-4.049173817,-5.558088597,-4.594494429,-4.6705120760000005,-3.351517636,-5.231528443,-4.472428244,-6.336102642999999,-6.01946387,-4.102318878,-5.107280479,-5.064850894,-4.9693737680000005,-5.3192016319999995,-4.821866829,-5.452832127000001,-6.19582783,-5.909993214,-4.38726566,-3.313177507,-5.223783899,-4.199553975,-4.604314606,-4.916565981000001,-5.950656965
SYK,Stryker Corp.,2017,7,27,Stryker Corp._20170727,-3.648414494,-5.352559877,-5.2524962969999995,-3.992029725,-4.770685927,-6.818648382,-6.59663681,-5.516199665,-5.025414776,-4.738950465,-6.278545615,-4.372209452,-4.618958688999999,-8.49918714,-4.275379497,-4.911567038,-5.146192482,-5.945236652,-3.01312933,-5.8213815460000005,-4.828460067,-6.111954507,-6.771274061000001,-7.462683741,-4.223898065,-6.224528679,-5.603420688,-5.666480527999999,-4.8543050480000005,-6.230410896
INTC,Intel Corp.,2017,7,27,Intel Corp._20170727,-4.633297421,-5.396741907999999,-3.696524178,-4.831064494,-5.68921275,-5.257811998,-5.632038681,-7.507010622999999,-5.30966429,-4.398300462,-4.896733605,-4.334923876,-4.671716807,-5.244292685,-4.0245017380000006,-5.392774795,-5.9635792279999995,-4.862392935,-8.150873062999999,-6.541399365,-6.766004606,-7.458100145,-6.071076903,-5.38013445,-5.267021194,-7.469166381,-6.217176227,-3.8570353710000003,-5.090957456,-4.620469143
BMY,Bristol-Myers Squibb,2017,7,27,Bristol-Myers Squibb_20170727,-3.963860571,-3.523650154,-4.277016969,-4.155144979,-5.320837297,-4.814882289,-5.074299795,-4.524981473,-4.754824971000001,-4.260763054,-6.001970211000001,-4.154833751,-5.440166671,-5.052454853,-4.366488758,-5.088837375,-5.546906572,-4.007161458,-5.664194212999999,-5.262163451,-5.672806144,-5.627405907999999,-5.343399048,-4.729072328,-3.988647756,-4.647033488,-6.5006045310000005,-6.904726963,-3.003612563,-5.654731109
VRSN,Verisign Inc.,2017,7,27,Verisign Inc._20170727,-5.222313918999999,-4.34468248,-4.02901813,-7.8177032220000005,-5.045540805,-4.906767761,-9.203202832,-5.125985907,-4.553174628,-3.8948323119999997,-6.142962978,-4.689815933,-5.86657357,-5.006276848,-4.33507381,-5.893598694,-4.8614402189999995,-4.347856595,-4.856030214,-5.349280665,-7.433510206,-4.880836639,-5.15466846,-4.726607691,-4.42304097,-6.302702517,-4.307340507,-6.016547336,-5.003748224,-6.4113011239999995
IVZ,Invesco Ltd.,2017,7,27,Invesco Ltd._20170727,-4.97099229,-4.428499742,-4.39272671,-4.1231602789999995,-5.847325794,-6.760623977000001,-5.203728527,-5.445607719,-6.7629942210000005,-3.513427076,-4.311256983,-8.13098822,-5.7250575999999995,-5.3536333560000005,-3.632848073,-5.89750344,-7.404348034,-4.487101712,-4.471614356,-4.730465224,-5.14442873,-4.628947403,-4.993806386,-5.033540324,-4.55820551,-4.568631816,-3.65095936,-5.034491781,-4.671272308,-6.271298384
EQT,EQT Corporation,2017,7,27,EQT Corporation_20170727,-4.288375364,-3.315696748,-5.623816387000001,-4.241180879,-4.259826134,-5.207922697,-4.357663585,-4.008309294,-8.34665613,-4.5848048,-4.279092036000001,-4.0376629610000005,-4.38558414,-5.349596131,-5.344834745,-4.334840021000001,-6.757773593,-4.020371086,-5.629256672,-5.53869098,-5.62961547,-5.581557387,-5.1579368510000005,-4.624619461,-4.703435011,-5.441902064,-6.662728658,-5.607808853,-4.352568563,-3.764264256
RSG,Republic Services Inc,2017,7,27,Republic Services Inc_20170727,-4.085218568999999,-6.689253676,-5.183959269,-8.079842812,-5.637299856,-6.98467833,-7.676764829,-5.51682733,-6.979060257,-5.3688115860000005,-6.462592184,-4.636599178,-7.387206609,-6.5755227860000005,-4.822899334,-5.588027469,-5.504228883,-4.517894545,-4.906036609,-5.725335045,-5.722067452,-8.076182872999999,-4.878309624,-5.782013237,-6.008239586,-7.174082506,-4.75711877,-6.001301066,-6.132371845,-4.33089553
mat,Mattel Inc.,2017,7,27,Mattel Inc._20170727,-2.551889068,-3.9451509160000002,-4.200702853999999,-5.284223107,-3.4228364339999997,-6.8554327289999994,-4.458573121000001,-3.92704272,-3.8044925839999997,-4.237447148999999,-4.34549682,-5.388500694,-5.671627536,-5.520913204,-4.243914212,-3.892982293,-4.199905062,-5.005769473,-4.101117073,-4.384529294,-4.257155281,0.0,-3.823195353,-7.3845875329999995,-5.082661141,-4.133317774,-4.111479121,-3.4395557,-4.793250823999999,-4.017666769
jci,Johnson Controls International,2017,7,27,Johnson Controls International_20170727,-4.38553716,-4.050901315,-5.271692292,-4.135169961,-6.08082897,-4.9131361380000005,-4.162197172,-5.455338005,-5.511628514,-4.254847283,-5.174862891,-7.567103846,-3.8530044039999995,-4.90604084,-4.041199262,-5.440538847999999,-3.41341402,-4.694505334,-6.4671977510000005,-7.15879015,-5.080074777,-8.265205057000001,-6.0673672210000005,-4.598724289,-4.465642029,-4.882566336,-5.89337995,-4.656458686000001,-4.570928908,-6.66468091
VZ,Verizon Communications,2017,7,27,Verizon Communications_20170727,-5.907447971,-4.646477117,-4.592853548,-4.27522573,-4.791841107,-5.087807636,-6.885719675,-5.236008447,-4.851253739,-5.485152987999999,-7.090369813,-4.200950357,-5.0912845319999995,-6.540257143,-4.533641589,-5.478328606,-4.663225297,-5.434750255,-6.537756375,-7.383523466000001,-4.871889467,-6.544497017,-6.186419925,-4.82337083,-5.770909477999999,-6.866055655,-4.44935852,-4.656291304,-4.190722002,-6.240921525
ADP,Automatic Data Processing,2017,7,27,Automatic Data Processing_20170727,-4.19077889,-4.3401463289999995,-4.022248069,-4.335011135,-3.500074712,-5.684005571,-4.961490294,-3.4225487969999997,-4.547056021,-4.971810631,-7.098235821,-4.817411028,-4.061091392,-5.448728331,-2.851011723,-5.960251266,-4.229620089,-4.8200018060000005,-5.988791152999999,-4.51696994,0.0,-6.422018212999999,-5.673318172,-4.8658334839999995,-5.278959485,-4.795698647,-4.7594729430000005,-4.185066155,-4.312658502,-5.363978754
VLO,Valero Energy,2017,7,27,Valero Energy_20170727,-4.318844887,-3.37588032,-6.130651489,-5.3709497729999995,0.0,-7.73364677,-5.988854034,-5.780098845,-4.367246741000001,-4.518362376000001,-7.1884240120000005,-4.638225898,-5.22318781,-4.058507868,-3.8248608410000005,-5.776910237,-7.166193246000001,-4.2975904069999995,-6.223431774,-3.6371259410000003,-5.680958457999999,-4.502325044,-4.918815177,-4.931695078,-5.396707703,-4.125670555,-3.982371034,-5.827611569,-4.50881188,-4.617741829
MO,Altria Group Inc,2017,7,27,Altria Group Inc_20170727,-2.3547620780000003,-3.5257649939999998,-4.808807473,-7.177628237,-8.787020745,-8.094619324,-4.937380619,-4.683801487,-6.839540512,-4.795308643,-4.947385024,-4.798579926,-4.948455624,-6.076167592000001,-4.041534394,-4.657835924,-4.510695866,-5.273611088,-5.20965491,-6.361552111,-4.886555649,-6.057218002999999,-6.278062852000001,-5.582999419,-4.590431139,-6.115512347999999,-4.55215005,-5.057363055,-4.763583144,-4.831985565
ABBV,AbbVie Inc.,2017,7,28,AbbVie Inc._20170728,-4.889626621000001,-5.002222778,-5.362562748,-5.531561083,0.0,-5.7322294220000005,-5.652083177000001,-4.86711094,-3.8195235839999997,-5.915573455,-5.91810714,-4.994107399,-6.7790389179999995,-4.8165858880000005,-6.453668529,-4.549029043,-4.209644039,-5.742821731,-4.797615267,-5.272427704,-4.457646558,-4.8569725539999995,-7.80981009,-3.980882657,-6.441695287000001,-6.094938507,-3.7330289189999997,-2.790530677,-3.13427151,-3.939825895
ABBV,AbbVie Inc.,2017,7,28,AbbVie Inc._20170728,-4.889626621000001,-5.002222778,-5.362562748,-5.531561083,0.0,-5.7322294220000005,-5.652083177000001,-4.86711094,-3.8195235839999997,-5.915573455,-5.91810714,-4.994107399,-6.7790389179999995,-4.8165858880000005,-6.453668529,-4.549029043,-4.209644039,-5.742821731,-4.797615267,-5.272427704,-4.457646558,-4.8569725539999995,-7.80981009,-3.980882657,-6.441695287000001,-6.094938507,-3.7330289189999997,-2.790530677,-3.13427151,-3.939825895
MRK,Merck & Co.,2017,7,28,Merck & Co._20170728,-5.630249401,-7.375900085,-4.891602167,-6.67589286,-5.018863379,-5.491796404,-4.794528231,-5.904245065,-5.3061874819999995,-5.739489279,-5.371129839,-5.909894059,-5.744663837,-4.28918772,-5.174419935,-4.852861863999999,-4.925180678,-5.443275185,-4.709387383,-5.608205811,-5.109772908,-5.757656982,0.0,-4.446138301,-7.663200088,-5.716879117,-5.120508087,-5.298322408,-7.159579477,-4.3139241539999995
CVX,Chevron Corp.,2017,7,28,Chevron Corp._20170728,-4.615576221,-4.229352782,-5.846929081,-4.675101888,-5.080952301,-5.810139247,-5.2605886019999994,-5.319858676,-4.957005715,-4.829319658,-5.347371592,-6.654699521,-5.108178532,-4.754739518,-5.242520485,-5.024631879,-5.206095037,-6.053147709,-4.855508302,-4.912640231,-5.439254836,-6.982515332,-6.7211952,-6.886819702,-4.547575421,-5.074802658,-3.8409670310000004,-9.31979715,-4.6969014389999995,-4.153667523999999
XRX,Xerox,2017,8,1,Xerox_20170801,-5.88796142,-4.281287611000001,-5.589085858,-4.710477198,-5.091015142,-8.079828839,-3.625896788,-4.962227802,-4.210075432,-5.366922121,-5.51464708,-4.058285716,-4.377326063,-4.962526554,-4.750719779,-4.528778953,-5.021385219,-5.027968983,-6.4693895889999995,-6.1346409070000005,-6.286743154,-6.9816791689999995,-4.711998633,-4.304060239,-6.9760206920000005,-4.779729691,-4.601425456,-4.145039848,-3.768713302,-6.016202517000001
ILMN,Illumina Inc,2017,8,1,Illumina Inc_20170801,-1.908599725,-5.78180452,-3.906794995,-3.639078392,-4.618181005,-4.803872258999999,-3.772760517,-6.1875090329999995,-5.866977441,-5.39980123,-6.73714024,-4.186826889,-4.622053727,-4.935964815,-3.844499155,-5.140740276,-6.344673004,-4.6966700260000005,-3.677445915,-5.179096953999999,-3.942806633,-3.74520749,-4.330835961,-7.99259855,-6.943234208,-4.312295226,-6.001977695,-4.405570259,-4.832996791,-6.058796005
MLM,Martin Marietta Materials,2017,8,1,Martin Marietta Materials_20170801,-3.9071786439999996,-3.6899512999999997,-4.0729027339999995,-6.259447719,-3.945334659,-5.269511813,-3.9260987810000003,-4.628599515,-5.752676351,-5.376311659,-5.098566293,-3.7759773539999997,-7.34061624,-4.837284113,-4.667114388,-4.354619911,-4.085535956,-3.80755769,-3.7050621919999998,-4.395846243,-2.916242019,-5.048142305,-6.200523014,-4.03009236,-5.0665578710000005,-6.689921416000001,-4.1942082119999995,-3.310182385,-5.435930343,-4.703162569
ADM,Archer-Daniels-Midland Co,2017,8,1,Archer-Daniels-Midland Co_20170801,-3.978874597,-5.789488949,-7.258646051,-5.6487813760000005,-5.3574949489999995,-5.129631723999999,-4.743491829,-3.891355115,-4.090944894,-4.5963477489999995,-6.041415247000001,-4.475203963999999,-4.646063675,-4.958019424,-5.559710981,-6.726642312,-4.103241013,-4.115995028,-7.6438172710000005,-7.2385556,-5.851680345,-4.350519796,-3.849185602,-5.089493199,-4.512755704,-5.407887401,-5.2657293130000005,-4.613937445,-4.623801347,-6.29179206
ECL,Ecolab Inc.,2017,8,1,Ecolab Inc._20170801,-4.493199186,-6.162611462999999,-6.160502496,-4.940872308,-5.224977087,-4.763705956,-4.129397398,-5.736776715,-4.365283088,-6.049733575,-4.64520374,-4.106579764,-6.989567751,-6.10639447,-4.7936110119999995,-5.235522409,-5.672021885,-5.212590625,-5.7429021360000005,-5.406305356,-7.081523102,-4.03347156,-5.691160065,-5.856886264,-4.041939834,-5.3206917019999995,-5.770855914,-4.621465239,-6.763308676,-5.447177824
CMI,Cummins Inc.,2017,8,1,Cummins Inc._20170801,-6.263177783,-8.27995659,-4.177172488,-7.116050587,-6.636144121,-5.941486954,-3.7988564360000003,-6.7633971829999995,-5.57517059,-5.482138087999999,-7.080504892,-3.908020265,-5.732435439,-4.776868586,-4.985016494,-5.3595453630000005,-5.571138562000001,-6.226481991,-5.518845515,-4.272428151000001,-3.9605871980000003,-4.597537263,-8.983971951000001,-6.3091309,-5.96099883,-4.209041133,-5.1170918080000005,-4.477477548,-5.278288952,-5.109048013
INCY,Incyte,2017,8,1,Incyte_20170801,-3.742810074,-6.143295156000001,-3.8354936669999997,-3.663560698,-4.6204353110000005,-5.350948273999999,-2.793720775,-4.121909503,-4.041762663,-7.246403182999999,-4.131175183,-3.867508861,-5.399732929,-6.001322214,-3.706318672,-6.379804008,-6.589422619,-4.096124098,-4.225439233,-4.45889034,-2.240309454,-5.080030506,-5.40101286,-3.937928943,-5.561708355,-4.492911803,-3.3152307789999997,-3.3570726860000004,-4.240129511,-5.63439548
dva,DaVita Inc.,2017,8,1,DaVita Inc._20170801,-2.4257234359999997,-7.287195681,-4.292171259,-4.217773424,-5.649850291,-4.678808639,-4.9762046710000005,-4.895175375,-5.029380349,-6.85503457,-5.064349873,-4.297461387,-5.143959122,-5.456559776000001,-5.204900402,-6.698448526,-5.5076285060000005,-5.279869257,-6.455022142000001,-5.434943959,-4.84278458,-4.012911128,-4.455713925,-4.489152488999999,-5.707816662999999,-7.046140175,-4.111394306,-3.6669989430000003,-4.804352111,-4.772506632
RCL,Royal Caribbean Cruises Ltd,2017,8,1,Royal Caribbean Cruises Ltd_20170801,-5.415012762000001,-3.837279857,-6.2564757360000005,-4.127392465,-4.055699571,-5.156897818,-3.634685915,-7.172712942,-3.892756888,-4.0375508369999995,-5.515090817999999,-4.099557692,-5.672531537,-4.612003757,-4.767606468,-5.7374848720000005,-7.31846845,-7.094559498,-5.930604238,-5.637758389,-4.527866346000001,-3.7607068669999997,-6.338067744,-3.1735601819999997,-6.293543016,-4.53074876,-7.174762353999999,-3.321453729,-8.308707541,-5.436108996000001
MOS,The Mosaic Company,2017,8,1,The Mosaic Company_20170801,-3.57698894,-5.76159202,-4.452563972,-3.61136133,-3.933650878,-4.342874321,-3.487611411,-4.335100738,-6.519044098999999,-4.9082212169999995,-3.895279337,-3.778847486,-4.4278550580000005,0.0,-5.514447275,-4.4624167869999996,-6.91608357,-4.720002203,-4.218024003,-5.039498924,-5.112969657,-4.819296005,-5.034914357,-3.431998202,-3.804592085,-4.543300382,-4.938047175,-3.44279091,-4.382532856,-5.04890185
D,Dominion Energy,2017,8,2,Dominion Energy_20170802,-4.971109663,-5.501312293,-6.190180819,-7.574369658999999,-6.476414588,-8.266705512,-5.198375531,-5.586669715,-5.866752904,-5.434262884,-6.480071712999999,-4.920346768,-7.361621164,-5.835779255,-5.755355081,-5.841894468,-4.83716322,-7.196464134,-6.686301107999999,-4.78350553,-7.362925635,-5.187519931000001,-6.327070174,-5.968563597999999,-5.703648014,-4.369977198,-4.758107254,-3.827148115,-6.566082418,-4.262298976
CA,"CA, Inc.",2017,8,2,"CA, Inc._20170802",-3.429136228,-5.427147755,-4.574083506,-5.778288654,-4.581259593,-4.175926013,-6.280705432,-3.8510920860000004,-5.258434729,-5.313806699,-4.759114341,-8.082510965,-5.137950362,-5.05999177,-5.601841552000001,-6.984454373999999,-6.004460937,-5.688532081,-6.298011056,-4.833534895,-4.880683353,-6.027706293,-4.931469421,-6.492787698,-5.213428067,-5.912047071,-4.887627961000001,-5.475005672000001,-5.920985617,-4.748226701
FBHS,Fortune Brands Home & Security,2017,8,2,Fortune Brands Home & Security_20170802,-4.00281974,-5.83570762,-7.684737332,-4.272684794,-4.89831742,-4.177043254,-5.008872964,-4.2099219439999995,-5.184449794,-5.466476291,-3.7761097789999996,-5.798948809,-5.274595625,-4.984229133,-4.857572621,-6.256742556,-6.341759548,-5.049051345,-8.731564075,-6.7854925029999995,-4.781212127,-4.956603217,-5.251303441,-4.52307462,-5.1698637210000005,-3.757238845,-6.824849092999999,-4.228543684,-4.552206191000001,-5.309960023
FIS,Fidelity National Information Services,2017,8,2,Fidelity National Information Services_20170802,-4.699820187,-7.723781105,-6.218757795,-5.085694108999999,-5.010562175,-6.533189095,-7.709994739,-4.2840822880000005,-6.065441798999999,-4.742857751,-3.884530053,-5.842144372999999,-4.468342353,-4.837827117,-5.944288648,-6.922581256,-6.921595487,-5.313108318,-6.4166351,-5.319620598999999,-5.16091581,-5.076452464,-6.565839235,-5.871131862,-7.340517042,-5.997270883,-4.438869184,-7.3501543179999995,-4.63044622,-8.435178522000001
EQIX,Equinix,2017,8,2,Equinix_20170802,-4.311420797,-4.778075132,-5.799275801,-5.103118165,-4.252882647,-3.9845099999999998,-5.999378382000001,-3.676163289,-5.959669892000001,-4.239891371000001,-4.944234337,-5.674477111,-5.276242969,-4.318128592,-4.416574935,-5.587040645,-5.160512022,-4.95675366,-4.934575556,-6.7069274189999994,-5.135528524,-5.253244215,-5.2398943010000005,-9.645676147,-5.876505773,-5.104916453,-3.6162514669999997,-4.363683999999999,-3.896938572,-4.75251582
VMC,Vulcan Materials,2017,8,2,Vulcan Materials_20170802,-3.724600873,-4.264025915,-4.782923738,-3.9064048760000003,-5.447331146000001,-3.615934377,-5.4157694229999995,-4.768414477,-4.381754145,-5.412733296,-4.071264306000001,-6.7034151589999995,-4.593968424,-3.7719195130000003,-5.381228216,-5.979566772999999,-4.548545165,-3.6953465619999997,-5.332921811,-3.078926203,-5.313714916,-7.611299131,-3.6790270639999996,-4.8661825169999995,-5.165188072,-4.2030369069999995,-3.291567703,-4.762166922,-4.79086794,-3.854086873
HOLx,Hologic,2017,8,2,Hologic_20170802,-2.452242815,-4.10214259,-5.184073628,-6.323594947,-4.124575275,-3.7081057339999997,-3.832122609,-5.069960792,-5.035392909,-7.5545737829999995,-4.990177341,-4.271142902,-5.182839215,-7.134273068,-4.518602501,-4.665855456,-4.619662216,-4.502719853,-4.897044311,-5.5286503929999995,-4.0211406610000004,-6.06119615,-4.542516396,-5.627598179,-5.497681377999999,-5.963556495,-4.574707144,-3.65872432,-4.104613485,-5.340736424
HUM,Humana Inc.,2017,8,2,Humana Inc._20170802,-3.4374746210000002,-4.44864841,-4.199419756,-6.030770574,-3.966290837,-4.350198965,-5.009350443,-6.868643585,-4.2928195680000005,-6.143559775,-6.71477088,-6.479613347000001,-4.778152629,-4.152806435,-5.279853763,-7.495574191,-5.389076984,-4.805844607,-6.052368841,-5.186209585,-4.320404477,-5.429289677000001,-5.373545841,-5.951808047999999,-6.5982586670000005,-9.052875098,-5.978174675,-4.803213056000001,-4.271888959,-5.644134004
AME,AMETEK Inc.,2017,8,2,AMETEK Inc._20170802,-5.934379127000001,-6.285393967999999,-5.275660534,-5.1034379780000005,-5.58285393,-4.350444095,-5.97155701,-4.752634252,-8.750548561,0.0,-5.2843019810000005,-6.03694551,-4.722000865,-4.713063689,-4.876175837,-7.130366184,-8.741226335,-6.101606769,-5.793948274,-6.343583494,-4.70016101,-8.05907008,-5.660911536,-4.941796274,-6.116502388,-4.951125017,-5.1812780730000005,-4.838641872,-5.888035716,-5.560788027999999
CTL,CenturyLink Inc,2017,8,2,CenturyLink Inc_20170802,-2.904797718,-6.617267742999999,-5.152377369,-3.861419015,-6.08073019,-5.048937546,-6.988447097000001,-4.279440186,-2.738565765,-4.07220492,-2.6271619840000002,-4.478380174,-6.171702913,-3.311588439,-3.724696387,-4.153998256,-4.770696126,-3.68050521,-5.239303893,-4.540878984,-4.886344599,-4.121062266,-3.651655616,-3.6253601439999996,-4.023259049,-5.046632735,-4.529361563,-3.1704484969999998,-3.9718601639999997,-5.926980726
MDLZ,Mondelez International,2017,8,2,Mondelez International_20170802,-4.157530409,-6.430017314,-4.445646001,-4.833793919,-5.547899687,-5.381509689,-4.906874317,-5.982101716,-5.60993551,-4.889676661,-4.036966366000001,-4.525697359,-5.531776851,-4.872391882,-4.850194769,-3.5646660580000002,-4.65112009,-5.439967969,-4.248492888,-5.082116877,-3.759279551,-5.219353013,-5.607755011,-5.673058332999999,-4.6977709160000005,-4.821282088,-4.2843276139999995,-5.278833576,-5.67920656,-4.537474179
